Transaction_ID,Customer ID,Item_ID,Purchase Amount (USD),Season,Review Rating,Shipping Type,Discount Applied,Promo Code Used
1064,1064,16,29,Summer,3.3,Free Shipping,1,1
1065,1065,20,28,Spring,3.5,Express,1,1
1066,1066,18,20,Spring,4.1,Store Pickup,1,1
1067,1067,8,96,Winter,4.0,Store Pickup,1,1
1068,1068,11,43,Summer,2.7,2-Day Shipping,1,1
1069,1069,6,94,Fall,2.5,Standard,1,1
1070,1070,12,81,Fall,4.3,Next Day Air,1,1
1071,1071,17,75,Summer,3.3,Free Shipping,1,1
1072,1072,20,81,Summer,2.6,Express,1,1
1073,1073,7,92,Fall,,Express,1,1
1074,1074,19,96,Spring,4.0,Store Pickup,1,1
1075,1075,17,71,Fall,2.6,Standard,1,1
1076,1076,13,50,Summer,4.9,Next Day Air,1,1
1077,1077,8,72,Spring,2.9,Standard,1,1
1078,1078,15,28,Winter,3.7,Standard,1,1
1079,1079,2,59,Fall,4.4,Express,1,1
1080,1080,8,33,Summer,4.4,Free Shipping,1,1
1081,1081,19,59,Fall,3.8,Express,1,1
1082,1082,23,30,Spring,4.5,Standard,1,1
1083,1083,20,85,Winter,2.6,Next Day Air,1,1
1084,1084,22,97,Summer,3.3,Store Pickup,1,1
1085,1085,18,36,Fall,4.1,Next Day Air,1,1
1086,1086,17,85,Winter,3.0,Store Pickup,1,1
1087,1087,13,62,Winter,3.0,Free Shipping,1,1
1088,1088,3,71,Winter,3.4,Next Day Air,1,1
1089,1089,14,21,Winter,2.7,Free Shipping,1,1
1090,1090,22,61,Spring,3.8,Next Day Air,1,1
1091,1091,19,58,Spring,4.2,Store Pickup,1,1
1092,1092,2,80,Spring,4.7,Store Pickup,1,1
1093,1093,17,50,Spring,4.1,2-Day Shipping,1,1
1094,1094,5,48,Winter,4.2,2-Day Shipping,1,1
1095,1095,17,40,Winter,4.8,Next Day Air,1,1
1096,1096,8,34,Summer,3.0,Free Shipping,1,1
1097,1097,8,46,Fall,2.6,Standard,1,1
1098,1098,13,27,Summer,3.2,Store Pickup,1,1
1099,1099,9,98,Spring,3.6,Next Day Air,1,1
1100,1100,2,73,Fall,2.6,Next Day Air,1,1
1101,1101,14,28,Spring,4.4,Express,1,1
1102,1102,25,76,Fall,3.0,Free Shipping,1,1
1103,1103,2,83,Fall,2.9,Express,1,1
1104,1104,16,23,Spring,4.3,Free Shipping,1,1
1105,1105,20,28,Fall,3.1,Express,1,1
1106,1106,18,83,Spring,3.0,Next Day Air,1,1
1107,1107,12,96,Winter,3.6,Store Pickup,1,1
1108,1108,5,62,Fall,2.8,Store Pickup,1,1
1109,1109,7,25,Fall,2.8,Standard,1,1
1110,1110,16,97,Winter,,Next Day Air,1,1
1111,1111,16,61,Fall,3.0,Standard,1,1
1112,1112,10,66,Summer,4.1,Next Day Air,1,1
1113,1113,16,67,Spring,4.6,Free Shipping,1,1
1114,1114,13,80,Summer,4.8,Next Day Air,1,1
1115,1115,12,25,Fall,2.6,Next Day Air,1,1
1116,1116,20,58,Fall,4.0,2-Day Shipping,1,1
1117,1117,22,96,Winter,4.2,Express,1,1
1118,1118,13,77,Spring,4.5,Store Pickup,1,1
1119,1119,23,65,Summer,4.9,Standard,1,1
1120,1120,17,36,Spring,3.1,Standard,1,1
1121,1121,5,84,Winter,4.0,Next Day Air,1,1
1122,1122,18,58,Fall,3.2,Express,1,1
1123,1123,9,62,Spring,4.3,2-Day Shipping,1,1
1124,1124,20,67,Fall,2.5,Store Pickup,1,1
1125,1125,2,20,Spring,,Express,1,1
1126,1126,4,90,Summer,2.7,2-Day Shipping,1,1
1127,1127,19,58,Winter,3.4,Standard,1,1
1128,1128,6,53,Spring,4.8,Store Pickup,1,1
1129,1129,25,30,Winter,4.7,Next Day Air,1,1
1130,1130,16,65,Winter,4.7,Express,1,1
1131,1131,17,41,Summer,3.9,Standard,1,1
1132,1132,6,73,Spring,3.7,Express,1,1
1133,1133,16,98,Spring,4.3,Store Pickup,1,1
1134,1134,10,36,Winter,4.1,2-Day Shipping,1,1
1135,1135,18,81,Summer,,Express,1,1
1136,1136,12,90,Winter,3.6,2-Day Shipping,1,1
1137,1137,9,83,Summer,4.8,Free Shipping,1,1
1138,1138,6,91,Winter,2.8,2-Day Shipping,1,1
1139,1139,14,36,Summer,4.7,Express,1,1
1140,1140,8,53,Spring,3.9,Standard,1,1
1141,1141,3,39,Winter,2.6,Store Pickup,1,1
1142,1142,25,33,Winter,4.7,Next Day Air,1,1
1143,1143,18,76,Spring,3.5,Store Pickup,1,1
1144,1144,24,23,Winter,4.4,Standard,1,1
1145,1145,3,54,Fall,4.4,2-Day Shipping,1,1
1146,1146,5,89,Summer,3.0,Express,1,1
1147,1147,5,38,Summer,4.2,Standard,1,1
1148,1148,20,36,Winter,4.3,Next Day Air,1,1
1149,1149,14,66,Spring,2.6,Store Pickup,1,1
1150,1150,17,42,Spring,3.3,Store Pickup,1,1
1151,1151,17,36,Winter,2.7,Next Day Air,1,1
1152,1152,1,86,Spring,,Express,1,1
1153,1153,9,49,Fall,4.0,Standard,1,1
1154,1154,6,41,Summer,4.0,Free Shipping,1,1
1155,1155,11,82,Spring,2.9,2-Day Shipping,1,1
1156,1156,18,53,Fall,2.6,Express,1,1
1157,1157,10,21,Summer,4.8,Express,1,1
1158,1158,23,66,Fall,4.4,Standard,1,1
1159,1159,23,89,Summer,4.0,2-Day Shipping,1,1
1160,1160,9,55,Fall,3.6,2-Day Shipping,1,1
1161,1161,19,42,Summer,3.2,Next Day Air,1,1
1162,1162,7,52,Fall,3.1,2-Day Shipping,1,1
1163,1163,4,92,Winter,4.2,Express,1,1
1164,1164,14,56,Summer,3.0,2-Day Shipping,1,1
1165,1165,11,96,Winter,4.2,Standard,1,1
1166,1166,18,64,Winter,2.9,Next Day Air,1,1
1167,1167,11,48,Winter,3.7,Store Pickup,1,1
1168,1168,21,83,Summer,3.6,Free Shipping,1,1
1169,1169,19,91,Summer,3.6,Standard,1,1
1170,1170,22,94,Fall,4.5,2-Day Shipping,1,1
1171,1171,12,62,Spring,3.2,Express,1,1
1172,1172,21,55,Spring,3.9,Next Day Air,1,1
1173,1173,8,68,Spring,4.6,Store Pickup,1,1
1174,1174,17,76,Winter,2.5,Express,1,1
1175,1175,22,31,Winter,4.3,Express,1,1
1176,1176,23,81,Spring,4.1,Store Pickup,1,1
1177,1177,11,83,Winter,,Free Shipping,1,1
1178,1178,12,21,Spring,4.8,Standard,1,1
1179,1179,11,22,Spring,4.9,Express,1,1
1180,1180,18,33,Summer,2.8,Free Shipping,1,1
1181,1181,12,23,Spring,4.9,Standard,1,1
1182,1182,7,96,Summer,3.5,Free Shipping,1,1
1183,1183,17,21,Spring,3.8,Express,1,1
1184,1184,14,39,Spring,4.5,2-Day Shipping,1,1
1185,1185,23,73,Fall,3.4,Express,1,1
1186,1186,3,64,Spring,3.9,Standard,1,1
1187,1187,3,68,Summer,4.1,2-Day Shipping,1,1
1188,1188,20,89,Fall,3.0,Express,1,1
1189,1189,1,29,Summer,3.3,Next Day Air,1,1
1190,1190,6,97,Summer,,Free Shipping,1,1
1191,1191,6,45,Winter,4.3,Next Day Air,1,1
1192,1192,18,70,Winter,4.1,Free Shipping,1,1
1193,1193,8,56,Summer,4.0,2-Day Shipping,1,1
1194,1194,15,55,Fall,5.0,2-Day Shipping,1,1
1195,1195,16,46,Winter,3.1,2-Day Shipping,1,1
1196,1196,19,95,Winter,4.0,2-Day Shipping,1,1
1197,1197,23,88,Winter,3.2,2-Day Shipping,1,1
1198,1198,5,92,Fall,3.9,Standard,1,1
1199,1199,21,49,Summer,3.9,2-Day Shipping,1,1
1200,1200,4,89,Fall,4.5,Free Shipping,1,1
1201,1201,8,22,Winter,4.4,Store Pickup,1,1
1202,1202,10,61,Summer,3.1,2-Day Shipping,1,1
1203,1203,19,29,Spring,2.9,Standard,1,1
1204,1204,5,82,Winter,3.7,Free Shipping,1,1
1205,1205,23,94,Spring,3.2,2-Day Shipping,1,1
1206,1206,9,99,Spring,3.5,Standard,1,1
1207,1207,9,59,Fall,3.0,Free Shipping,1,1
1208,1208,24,90,Summer,4.1,Next Day Air,1,1
1209,1209,24,100,Winter,,2-Day Shipping,1,1
1210,1210,14,62,Winter,3.8,Next Day Air,1,1
1211,1211,13,78,Fall,4.1,Next Day Air,1,1
1212,1212,16,94,Spring,4.6,Store Pickup,1,1
1213,1213,10,74,Summer,2.5,Free Shipping,1,1
1214,1214,9,52,Spring,3.7,Express,1,1
1215,1215,15,81,Fall,3.8,Free Shipping,1,1
1216,1216,1,20,Winter,2.6,2-Day Shipping,1,1
1217,1217,14,32,Summer,3.7,Free Shipping,1,1
1218,1218,24,63,Fall,2.6,Free Shipping,1,1
1219,1219,24,79,Spring,3.1,Store Pickup,1,1
1220,1220,2,23,Winter,2.5,Next Day Air,1,1
1221,1221,25,64,Winter,,Express,1,1
1222,1222,21,69,Winter,4.5,Standard,1,1
1223,1223,3,69,Fall,3.4,Store Pickup,1,1
1224,1224,14,24,Winter,3.9,Free Shipping,1,1
1225,1225,7,50,Summer,3.7,Store Pickup,1,1
1226,1226,25,97,Fall,2.6,Free Shipping,1,1
1227,1227,4,91,Fall,3.4,Store Pickup,1,1
1228,1228,1,37,Spring,4.9,Store Pickup,1,1
1229,1229,15,55,Winter,3.9,Express,1,1
1230,1230,17,52,Winter,3.6,Express,1,1
1231,1231,20,80,Spring,,Standard,1,1
1232,1232,21,79,Spring,4.0,2-Day Shipping,1,1
1233,1233,9,23,Summer,3.6,Free Shipping,1,1
1234,1234,14,73,Winter,3.5,Next Day Air,1,1
1235,1235,25,99,Fall,4.1,Store Pickup,1,1
1236,1236,2,22,Spring,3.0,Store Pickup,1,1
1237,1237,20,68,Summer,4.4,Store Pickup,1,1
1238,1238,11,92,Spring,4.4,2-Day Shipping,1,1
1239,1239,14,77,Winter,3.7,Express,1,1
1240,1240,8,37,Spring,4.8,Standard,1,1
1241,1241,19,79,Winter,2.9,Store Pickup,1,1
1242,1242,16,51,Winter,3.1,Express,1,1
1243,1243,21,27,Summer,4.0,Next Day Air,1,1
1244,1244,1,23,Spring,3.0,Store Pickup,1,1
1245,1245,21,76,Summer,3.9,2-Day Shipping,1,1
1246,1246,11,31,Fall,3.4,Standard,1,1
1247,1247,16,60,Winter,2.7,Standard,1,1
1248,1248,18,99,Spring,,Express,1,1
1249,1249,20,37,Winter,3.0,Free Shipping,1,1
1250,1250,24,50,Winter,4.5,Express,1,1
1251,1251,3,26,Winter,4.1,Free Shipping,1,1
1252,1252,7,86,Spring,5.0,Next Day Air,1,1
1253,1253,4,41,Fall,4.0,Standard,1,1
1254,1254,4,23,Winter,4.9,Express,1,1
1255,1255,5,56,Spring,3.3,2-Day Shipping,1,1
1256,1256,20,68,Fall,4.1,Standard,1,1
1257,1257,8,48,Winter,3.6,Express,1,1
1258,1258,11,67,Spring,3.0,Free Shipping,1,1
1259,1259,24,87,Spring,4.1,2-Day Shipping,1,1
1260,1260,12,64,Fall,3.9,Standard,1,1
1261,1261,6,93,Spring,4.1,Store Pickup,1,1
1262,1262,6,29,Summer,2.8,Next Day Air,1,1
1263,1263,24,62,Winter,4.8,Store Pickup,1,1
1264,1264,16,70,Winter,4.6,2-Day Shipping,1,1
1265,1265,2,92,Winter,2.5,Next Day Air,1,1
1266,1266,6,79,Spring,2.7,Next Day Air,1,1
1267,1267,1,31,Fall,4.0,Standard,1,1
1268,1268,18,83,Spring,2.7,Standard,1,1
1269,1269,15,88,Winter,2.9,Next Day Air,1,1
1270,1270,17,53,Spring,3.0,Standard,1,1
1271,1271,16,98,Fall,3.3,Standard,1,1
1272,1272,17,57,Spring,4.3,Store Pickup,1,1
1273,1273,4,80,Winter,4.4,Express,1,1
1274,1274,3,29,Spring,4.1,Next Day Air,1,1
1275,1275,20,73,Spring,3.1,2-Day Shipping,1,1
1276,1276,2,32,Fall,4.5,Standard,1,1
1277,1277,24,68,Spring,4.8,Next Day Air,1,1
1278,1278,1,97,Spring,5.0,Express,1,1
1279,1279,7,98,Fall,2.8,Next Day Air,1,1
1280,1280,16,56,Fall,3.7,Express,1,1
1281,1281,14,78,Winter,4.4,2-Day Shipping,1,1
1282,1282,23,81,Spring,4.5,Store Pickup,1,1
1283,1283,6,68,Winter,3.0,Free Shipping,1,1
1284,1284,6,94,Winter,3.9,2-Day Shipping,1,1
1285,1285,11,93,Spring,3.9,Express,1,1
1286,1286,25,99,Fall,3.5,Next Day Air,1,1
1287,1287,25,49,Winter,4.9,Next Day Air,1,1
1288,1288,3,28,Winter,3.4,Standard,1,1
1289,1289,23,93,Winter,4.1,Standard,1,1
1290,1290,15,24,Fall,2.9,Next Day Air,1,1
1291,1291,12,35,Spring,3.4,Free Shipping,1,1
1292,1292,4,68,Spring,3.2,2-Day Shipping,1,1
1293,1293,23,61,Summer,,Free Shipping,1,1
1294,1294,2,74,Fall,4.1,Standard,1,1
1295,1295,6,64,Summer,4.5,Standard,1,1
1296,1296,5,60,Fall,2.8,Standard,1,1
1297,1297,3,29,Spring,2.8,Express,1,1
1298,1298,4,85,Summer,4.6,Standard,1,1
1299,1299,14,81,Summer,3.0,Free Shipping,1,1
1300,1300,23,23,Fall,3.6,2-Day Shipping,1,1
1301,1301,18,100,Spring,4.5,Next Day Air,1,1
1302,1302,6,54,Fall,5.0,Express,1,1
1303,1303,5,25,Fall,2.9,Next Day Air,1,1
1304,1304,1,32,Summer,3.1,Next Day Air,1,1
1305,1305,22,63,Spring,4.0,2-Day Shipping,1,1
1306,1306,14,56,Spring,4.5,Express,1,1
1307,1307,2,33,Winter,4.5,Next Day Air,1,1
1308,1308,8,32,Summer,3.1,Express,1,1
1309,1309,11,38,Summer,4.4,Next Day Air,1,1
1310,1310,1,21,Summer,4.7,Store Pickup,1,1
1311,1311,16,59,Winter,3.1,Store Pickup,1,1
1312,1312,10,87,Fall,4.2,Express,1,1
1313,1313,18,79,Winter,3.0,Store Pickup,1,1
1314,1314,10,28,Summer,,Free Shipping,1,1
1315,1315,24,67,Summer,3.4,Free Shipping,1,1
1316,1316,7,75,Spring,4.2,2-Day Shipping,1,1
1317,1317,23,32,Spring,4.6,Standard,1,1
1318,1318,14,43,Spring,2.8,Free Shipping,1,1
1319,1319,7,93,Spring,2.7,Express,1,1
1320,1320,13,24,Spring,4.0,Standard,1,1
1321,1321,20,31,Fall,3.1,Free Shipping,1,1
1322,1322,18,84,Winter,3.7,Express,1,1
1323,1323,14,74,Winter,4.0,Next Day Air,1,1
1324,1324,7,62,Spring,4.6,Standard,1,1
1325,1325,17,77,Summer,3.8,Free Shipping,1,1
1326,1326,22,73,Summer,3.5,Express,1,1
1327,1327,10,50,Spring,,Free Shipping,1,1
1328,1328,8,40,Winter,2.8,Standard,1,1
1329,1329,2,97,Winter,3.7,Standard,1,1
1330,1330,25,63,Fall,3.3,Express,1,1
1331,1331,9,65,Fall,2.9,Standard,1,1
1332,1332,21,91,Spring,3.2,Standard,1,1
1333,1333,16,60,Spring,4.3,Store Pickup,1,1
1334,1334,14,69,Winter,2.7,Next Day Air,1,1
1335,1335,8,52,Spring,,Store Pickup,1,1
1336,1336,24,49,Fall,4.8,2-Day Shipping,1,1
1337,1337,5,85,Spring,4.8,Store Pickup,1,1
1338,1338,2,86,Spring,3.4,Express,1,1
1339,1339,9,51,Winter,2.6,Standard,1,1
1340,1340,23,56,Winter,5.0,Next Day Air,1,1
1341,1341,23,72,Fall,4.4,Next Day Air,1,1
1342,1342,16,27,Fall,,Standard,1,1
1343,1343,13,43,Summer,3.4,2-Day Shipping,1,1
1344,1344,5,56,Spring,3.4,Standard,1,1
1345,1345,18,37,Fall,4.9,Next Day Air,1,1
1346,1346,11,21,Fall,3.6,Standard,1,1
1347,1347,16,91,Winter,3.0,Free Shipping,1,1
1348,1348,2,95,Summer,3.9,2-Day Shipping,1,1
1349,1349,23,54,Spring,3.2,Standard,1,1
1350,1350,21,36,Spring,3.2,Next Day Air,1,1
1351,1351,13,71,Fall,4.3,Next Day Air,1,1
1352,1352,8,31,Summer,2.8,2-Day Shipping,1,1
1353,1353,20,89,Spring,4.5,Next Day Air,1,1
1354,1354,14,83,Winter,4.1,Next Day Air,1,1
1355,1355,22,42,Spring,3.6,2-Day Shipping,1,1
1356,1356,7,91,Summer,3.0,2-Day Shipping,1,1
1357,1357,15,61,Spring,4.0,Free Shipping,1,1
1358,1358,22,66,Summer,3.5,Next Day Air,1,1
1359,1359,19,22,Spring,2.5,Store Pickup,1,1
1360,1360,16,68,Winter,4.3,Store Pickup,1,1
1361,1361,12,43,Fall,2.8,Express,1,1
1362,1362,11,32,Fall,3.7,Next Day Air,1,1
1363,1363,8,46,Fall,4.3,Express,1,1
1364,1364,1,90,Summer,4.0,Express,1,1
1365,1365,20,75,Fall,4.7,Express,1,1
1366,1366,9,69,Winter,4.5,Store Pickup,1,1
1367,1367,23,40,Fall,3.1,Free Shipping,1,1
1368,1368,23,63,Fall,3.8,Express,1,1
1369,1369,6,36,Summer,4.9,Express,1,1
1370,1370,10,75,Winter,3.2,Standard,1,1
1371,1371,19,67,Summer,,2-Day Shipping,1,1
1372,1372,14,64,Spring,2.8,Store Pickup,1,1
1373,1373,1,61,Fall,4.0,2-Day Shipping,1,1
1374,1374,25,40,Winter,2.6,Store Pickup,1,1
1375,1375,9,97,Fall,2.7,Free Shipping,1,1
1376,1376,5,31,Spring,4.1,2-Day Shipping,1,1
1377,1377,4,65,Spring,5.0,Free Shipping,1,1
1378,1378,13,54,Spring,3.0,Next Day Air,1,1
1379,1379,15,49,Fall,3.6,Free Shipping,1,1
1380,1380,18,64,Fall,2.8,2-Day Shipping,1,1
1381,1381,5,35,Winter,4.6,Standard,1,1
1382,1382,10,86,Winter,2.9,Standard,1,1
1383,1383,15,55,Winter,4.8,Express,1,1
1384,1384,19,58,Spring,3.3,Express,1,1
1385,1385,5,96,Fall,4.6,Standard,1,1
1386,1386,17,64,Fall,2.6,Store Pickup,1,1
1387,1387,15,56,Fall,4.0,Next Day Air,1,1
1388,1388,1,85,Winter,3.8,Standard,1,1
1389,1389,11,23,Spring,3.9,Express,1,1
1390,1390,19,72,Fall,2.6,Store Pickup,1,1
1391,1391,20,38,Summer,4.3,Standard,1,1
1392,1392,1,29,Winter,3.6,Express,1,1
1393,1393,25,46,Spring,4.2,Express,1,1
1394,1394,25,58,Spring,3.9,Express,1,1
1395,1395,8,43,Fall,4.7,Next Day Air,1,1
1396,1396,19,32,Spring,2.8,Next Day Air,1,1
1397,1397,14,30,Winter,3.0,Next Day Air,1,1
1398,1398,13,67,Summer,4.7,Store Pickup,1,1
1399,1399,11,45,Summer,2.5,Free Shipping,1,1
1400,1400,20,81,Winter,3.1,Store Pickup,1,1
1401,1401,22,23,Fall,3.6,Next Day Air,1,1
1402,1402,4,59,Fall,3.5,2-Day Shipping,1,1
1403,1403,13,21,Summer,3.1,Express,1,1
1404,1404,22,20,Spring,3.6,Store Pickup,1,1
1405,1405,17,28,Winter,3.5,Next Day Air,1,1
1406,1406,21,100,Winter,2.7,Store Pickup,1,1
1407,1407,6,46,Spring,3.6,Express,1,1
1408,1408,9,61,Spring,4.5,Express,1,1
1409,1409,1,58,Winter,4.1,Free Shipping,1,1
1410,1410,22,50,Spring,4.2,Standard,1,1
1411,1411,20,93,Summer,4.0,Store Pickup,1,1
1412,1412,12,24,Summer,2.8,Store Pickup,1,1
1413,1413,7,100,Summer,2.6,2-Day Shipping,1,1
1414,1414,1,79,Fall,2.7,Store Pickup,1,1
1415,1415,21,51,Summer,4.5,Store Pickup,1,1
1416,1416,23,90,Winter,3.7,Free Shipping,1,1
1417,1417,24,56,Summer,3.4,Free Shipping,1,1
1418,1418,7,25,Spring,4.6,Standard,1,1
1419,1419,6,75,Summer,4.1,2-Day Shipping,1,1
1420,1420,9,75,Summer,2.6,Free Shipping,1,1
1421,1421,3,53,Summer,4.6,Store Pickup,1,1
1422,1422,11,100,Spring,3.0,Standard,1,1
1423,1423,11,27,Fall,3.4,Free Shipping,1,1
1424,1424,4,60,Fall,3.5,Free Shipping,1,1
1425,1425,15,23,Fall,3.5,Standard,1,1
1426,1426,8,40,Winter,3.7,Next Day Air,1,1
1427,1427,14,38,Summer,4.8,Free Shipping,1,1
1428,1428,22,90,Summer,4.9,Store Pickup,1,1
1429,1429,1,97,Summer,4.9,Express,1,1
1430,1430,12,38,Fall,4.7,Standard,1,1
1431,1431,4,30,Summer,4.9,Free Shipping,1,1
1432,1432,14,88,Fall,2.9,Express,1,1
1433,1433,20,33,Winter,4.4,Express,1,1
1434,1434,16,60,Winter,3.2,Next Day Air,1,1
1435,1435,2,64,Summer,4.6,Free Shipping,1,1
1436,1436,19,95,Fall,4.0,Standard,1,1
1437,1437,5,83,Winter,3.7,Free Shipping,1,1
1438,1438,24,97,Winter,4.2,Free Shipping,1,1
1439,1439,8,38,Spring,2.9,Standard,1,1
1440,1440,24,48,Summer,4.8,Next Day Air,1,1
1441,1441,4,76,Spring,4.4,Standard,1,1
1442,1442,14,25,Summer,3.4,Free Shipping,1,1
1443,1443,16,92,Spring,2.8,2-Day Shipping,1,1
1444,1444,4,47,Fall,4.2,Next Day Air,1,1
1445,1445,2,36,Fall,3.8,Express,1,1
1446,1446,23,51,Fall,3.1,2-Day Shipping,1,1
1447,1447,3,35,Summer,3.2,Express,1,1
1448,1448,16,57,Summer,3.0,Next Day Air,1,1
1449,1449,24,95,Summer,3.6,Free Shipping,1,1
1450,1450,21,41,Winter,2.5,Store Pickup,1,1
1451,1451,11,44,Winter,3.4,Free Shipping,1,1
1452,1452,15,34,Fall,2.5,Next Day Air,1,1
1453,1453,15,25,Spring,4.7,2-Day Shipping,1,1
1454,1454,24,93,Winter,3.2,2-Day Shipping,1,1
1455,1455,5,50,Winter,2.9,Free Shipping,1,1
1456,1456,14,79,Fall,4.9,Express,1,1
1457,1457,8,100,Spring,2.7,Store Pickup,1,1
1458,1458,6,57,Spring,4.7,Express,1,1
1459,1459,2,28,Spring,2.9,2-Day Shipping,1,1
1460,1460,10,35,Winter,4.8,Express,1,1
1461,1461,24,85,Fall,4.6,Standard,1,1
1462,1462,13,95,Summer,5.0,2-Day Shipping,1,1
1463,1463,5,90,Summer,4.8,2-Day Shipping,1,1
1464,1464,17,49,Summer,4.9,Store Pickup,1,1
1465,1465,23,92,Winter,4.6,2-Day Shipping,1,1
1466,1466,25,72,Winter,3.9,Store Pickup,1,1
1467,1467,7,71,Summer,4.5,Store Pickup,1,1
1468,1468,17,27,Winter,4.7,Store Pickup,1,1
1469,1469,25,39,Fall,3.9,Express,1,1
1470,1470,17,98,Winter,4.4,Standard,1,1
1471,1471,4,27,Spring,3.9,Next Day Air,1,1
1472,1472,17,71,Spring,2.8,2-Day Shipping,1,1
1473,1473,20,24,Spring,3.5,Store Pickup,1,1
1474,1474,7,63,Fall,4.3,Express,1,1
1475,1475,2,72,Fall,3.9,Next Day Air,1,1
1476,1476,1,61,Spring,4.0,Express,1,1
1477,1477,20,56,Fall,4.1,Next Day Air,1,1
1478,1478,23,32,Summer,4.3,Standard,1,1
1479,1479,25,23,Summer,4.2,Free Shipping,1,1
1480,1480,8,100,Spring,4.0,Standard,1,1
1481,1481,17,74,Fall,3.6,Express,1,1
1482,1482,12,33,Spring,3.3,Standard,1,1
1483,1483,25,67,Spring,4.1,2-Day Shipping,1,1
1484,1484,17,61,Summer,4.7,Next Day Air,1,1
1485,1485,7,46,Summer,4.4,Store Pickup,1,1
1486,1486,25,56,Spring,3.4,Standard,1,1
1487,1487,5,73,Spring,5.0,Free Shipping,1,1
1488,1488,12,44,Summer,4.6,Store Pickup,1,1
1489,1489,20,44,Winter,4.0,Standard,1,1
1490,1490,17,26,Summer,4.1,Next Day Air,1,1
1491,1491,5,52,Spring,4.9,Express,1,1
1492,1492,6,54,Summer,2.7,Free Shipping,1,1
1493,1493,15,38,Summer,4.5,Free Shipping,1,1
1494,1494,23,44,Fall,2.7,Standard,1,1
1495,1495,18,76,Spring,3.0,Next Day Air,1,1
1496,1496,17,23,Winter,4.5,Next Day Air,1,1
1497,1497,18,98,Winter,5.0,Standard,1,1
1498,1498,15,33,Spring,3.8,2-Day Shipping,1,1
1499,1499,2,32,Summer,3.1,Standard,1,1
1500,1500,24,85,Fall,3.4,Free Shipping,1,1
1501,1501,3,69,Summer,4.8,Next Day Air,1,1
1502,1502,3,55,Spring,2.7,Standard,1,1
1503,1503,14,66,Summer,3.2,Store Pickup,1,1
1504,1504,15,30,Fall,3.9,2-Day Shipping,1,1
1505,1505,15,80,Winter,4.2,Next Day Air,1,1
1506,1506,23,20,Summer,3.0,Express,1,1
1507,1507,6,30,Fall,3.0,2-Day Shipping,1,1
1508,1508,11,86,Winter,3.7,2-Day Shipping,1,1
1509,1509,1,84,Spring,4.4,Store Pickup,1,1
1510,1510,11,54,Summer,4.6,Free Shipping,1,1
1511,1511,1,30,Fall,3.0,Free Shipping,1,1
1512,1512,11,91,Winter,3.6,Express,1,1
1513,1513,5,23,Winter,3.9,Standard,1,1
1514,1514,21,35,Spring,4.1,Free Shipping,1,1
1515,1515,10,90,Winter,3.9,2-Day Shipping,1,1
1516,1516,3,93,Fall,3.9,2-Day Shipping,1,1
1517,1517,3,68,Winter,4.5,Express,1,1
1518,1518,25,41,Spring,3.4,Standard,1,1
1519,1519,23,73,Winter,4.1,Next Day Air,1,1
1520,1520,13,73,Fall,4.9,Next Day Air,1,1
1521,1521,20,66,Summer,4.4,2-Day Shipping,1,1
1522,1522,22,59,Summer,2.7,2-Day Shipping,1,1
1523,1523,7,72,Spring,4.8,Free Shipping,1,1
1524,1524,21,88,Summer,3.3,2-Day Shipping,1,1
1525,1525,21,76,Summer,4.4,Free Shipping,1,1
1526,1526,23,31,Winter,4.6,2-Day Shipping,1,1
1527,1527,15,22,Summer,3.1,Next Day Air,1,1
1528,1528,20,75,Fall,4.5,2-Day Shipping,1,1
1529,1529,18,75,Spring,4.0,Store Pickup,1,1
1530,1530,22,63,Winter,3.1,Free Shipping,1,1
1531,1531,8,21,Spring,3.9,Next Day Air,1,1
1532,1532,22,83,Spring,4.5,Next Day Air,1,1
1533,1533,15,46,Winter,4.4,Next Day Air,1,1
1534,1534,10,59,Summer,3.6,2-Day Shipping,1,1
1535,1535,1,66,Summer,3.4,Free Shipping,1,1
1536,1536,4,74,Fall,4.0,2-Day Shipping,1,1
1537,1537,13,82,Summer,2.6,Store Pickup,1,1
1538,1538,10,89,Spring,3.2,Next Day Air,1,1
1539,1539,11,65,Fall,3.2,Standard,1,1
1540,1540,23,55,Spring,5.0,2-Day Shipping,1,1
1541,1541,7,95,Winter,2.9,Next Day Air,1,1
1542,1542,9,77,Winter,2.9,Store Pickup,1,1
1543,1543,1,44,Winter,3.5,Next Day Air,1,1
1544,1544,3,89,Fall,4.0,Standard,1,1
1545,1545,17,24,Spring,3.9,Standard,1,1
1546,1546,23,43,Winter,4.9,Store Pickup,1,1
1547,1547,5,51,Summer,3.8,Express,1,1
1548,1548,20,46,Summer,3.5,Standard,1,1
1549,1549,11,32,Summer,3.7,Store Pickup,1,1
1550,1550,5,55,Spring,2.9,2-Day Shipping,1,1
1551,1551,13,26,Summer,2.8,Free Shipping,1,1
1552,1552,9,29,Summer,3.7,2-Day Shipping,1,1
1553,1553,1,49,Spring,3.0,Express,1,1
1554,1554,1,45,Spring,4.8,Free Shipping,1,1
1555,1555,7,48,Winter,2.7,Standard,1,1
1556,1556,7,47,Winter,4.5,Free Shipping,1,1
1557,1557,16,57,Fall,2.7,Standard,1,1
1558,1558,22,34,Fall,3.5,Next Day Air,1,1
1559,1559,13,75,Fall,3.5,Express,1,1
1560,1560,19,94,Fall,4.5,Store Pickup,1,1
